MGAM	7	141736006	
MGAM	7	141736006	
MGAM	7	141736005	
MGAM	7	141736628	
MGAM	7	141736626	
MGAM	7	141724872	
MGAM	7	141734529	
MGAM	7	141722156	
MGAM	7	141734140	
MGAM	7	141722211	
MGAM	7	141727465	
MGAM	7	141730492	
MGAM	7	141731546	
MGAM	7	141730509	
MGAM	7	141730496	
MGAM	7	141734094	
MGAM	7	141732659	
MGAM	7	141730510	
MGAM	7	141732641	
MGAM	7	141734489	
MGAM	7	141734562	
MGAM	7	141736065	
MGAM	7	141734516	
MGAM	7	141734517	
MGAM	7	141730175	
MGAM	7	141731551	
MGAM	7	141731583	
MGAM	7	141730195	
MGAM	7	141730552	
MGAM	7	141731490	
MGAM	7	141731489	
MGAM	7	141730199	
MGAM	7	141730202	
MGAM	7	141731573	
MGAM	7	141730237	
MGAM	7	141731567	
MGAM	7	141731568	
MGAM	7	141730243	
MGAM	7	141727470	
MGAM	7	141727497	
MGAM	7	141727480	
MGAM	7	141721425	
MGAM	7	141727027	
MGAM	7	141721430	
MGAM	7	141734541	
MGAM	7	141727420	
MGAM	7	141721431	
MGAM	7	141736629	
MGAM	7	141727508	
MGAM	7	141727458	
MGAM	7	141730170	
MGAM	7	141727503	
MGAM	7	141721479	
MGAM	7	141721528	
MGAM	7	141721530	
ANK1	8	41561653	
ANK1	8	41561563	
MGAM	7	141747614	
MGAM	7	141740523	
MGAM	7	141750564	
MGAM	7	141750572	
MGAM	7	141750572	
MGAM	7	141740570	
MGAM	7	141736023	
MGAM	7	141736654	
MGAM	7	141736669	
MGAM	7	141727428	
MGAM	7	141736731	
MGAM	7	141736720	
MGAM	7	141736710	
MGAM	7	141736774	
MGAM	7	141734624	
MGAM	7	141734603	
MGAM	7	141722178	
MGAM	7	141750510	
MGAM	7	141738387	
MGAM	7	141747673	
MGAM	7	141740643	
MGAM	7	141747655	
MGAM	7	141750548	
MGAM	7	141736707	
MGAM	7	141740618	
MGAM	7	141747587	
MGAM	7	141740634	
MGAM	7	141740561	
MGAM	7	141740561	
MGAM	7	141740567	
MGAM	7	141752130	
MGAM	7	141752127	
MGAM	7	141750516	
MGAM	7	141750058	
MGAM	7	141750058	
MGAM	7	141727446	
MGAM	7	141734636	
MGAM	7	141736051	
MGAM	7	141736050	
MGAM	7	141736692	
MGAM	7	141736693	
MGAM	7	141752115	
MGAM	7	141750558	
MGAM	7	141739966	
MGAM	7	141750562	
MGAM	7	141740631	
MGAM	7	141722237	
MGAM	7	141724853	
MGAM	7	141724851	
MGAM	7	141722186	
MGAM	7	141722199	
MGAM	7	141724919	
MGAM	7	141726990	
MGAM	7	141731507	
MGAM	7	141734115	
MGAM	7	141731504	
MGAM	7	141731519	
MGAM	7	141754679	
MGAM	7	141754683	
MGAM	7	141754686	
MGAM	7	141754696	
MGAM	7	141755446	
MGAM	7	141758010	
MGAM	7	141765200	
MGAM	7	141765191	
MGAM	7	141765190	
MGAM	7	141755885	
MGAM	7	141755884	
MGAM	7	141765194	
MGAM	7	141756640	
MGAM	7	141755405	
MGAM	7	141755411	
MGAM	7	141756659	
MGAM	7	141756660	
MGAM	7	141794611	
MGAM	7	141794601	
MGAM	7	141796213	
MGAM	7	141796214	
MGAM	7	141752608	
MGAM	7	141752191	
MGAM	7	141752605	
MGAM	7	141755449	
MGAM	7	141765223	
MGAM	7	141765178	
MGAM	7	141765179	
MGAM	7	141755813	
MGAM	7	141755854	
MGAM	7	141755854	
MGAM	7	141756708	
MGAM	7	141756713	
MGAM	7	141799512	
MGAM	7	141800609	
MGAM	7	141800616	
MGAM	7	141794572	
MGAM	7	141755525	
MGAM	7	141755521	
MGAM	7	141765147	
MGAM	7	141765143	
MGAM	7	141765139	
MGAM	7	141756717	
MGAM	7	141752626	
MGAM	7	141754672	
MGAM	7	141754666	
MGAM	7	141752636	
MGAM	7	141765212	
MGAM	7	141758016	
MGAM	7	141765207	
MGAM	7	141752647	
MGAM	7	141794424	
MGAM	7	141794628	
MGAM	7	141765260	
MGAM	7	141762491	
MGAM	7	141759383	
MGAM	7	141794617	
MGAM	7	141805639	
MGAM	7	141803214	
MGAM	7	141795371	
MGAM	7	141758058	
MGAM	7	141756645	
MGAM	7	141758106	
MGAM	7	141758124	
MGAM	7	141758123	
MGAM	7	141795424	
MGAM	7	141795408	
MGAM	7	141795408	
MGAM	7	141799531	
MGAM	7	141755462	
MGAM	7	141764186	
MGAM	7	141758087	
MGAM	7	141805626	
MGAM	7	141803141	
MGAM	7	141799507	
MGAM	7	141800677	
MGAM	7	141800675	
MGAM	7	141800678	
MGAM	7	141758028	
MGAM	7	141765161	
MGAM	7	141758030	
MGAM	7	141796187	
MGAM	7	141796187	
MGAM	7	141796180	
MGAM	7	141799479	
MGAM	7	141799497	
MGAM	7	141795497	
MGAM	7	141799485	
MGAM	7	141755362	
MGAM	7	141755419	
MGAM	7	141755423	
MGAM	7	141755422	
MGAM	7	141755416	
MGAM	7	141752674	
MGAM	7	141752678	
MGAM	7	141752684	
MGAM	7	141752684	
MGAM	7	141797438	
MGAM	7	141799419	
MGAM	7	141752226	
MGAM	7	141752214	
ANK1	8	41561610	
MGAM	7	141752666	
MGAM	7	141754627	
MGAM	7	141754626	
MGAM	7	141754606	
MGAM	7	141754605	
MGAM	7	141752752	
MGAM	7	141752783	
MGAM	7	141754560	
MGAM	7	141754576	
MGAM	7	141760120	
MGAM	7	141760129	
MGAM	7	141760126	
MGAM	7	141759305	
MGAM	7	141759716	
MGAM	7	141764249	
MGAM	7	141764242	
MGAM	7	141762405	
MGAM	7	141764222	
MGAM	7	141762472	
MGAM	7	141762457	
MGAM	7	141762468	
MGAM	7	141762467	
MGAM	7	141799434	
MGAM	7	141796147	
MGAM	7	141796147	
MGAM	7	141799444	
MGAM	7	141799452	
MGAM	7	141803111	
MGAM	7	141805657	
MGAM	7	141803121	
MGAM	7	141803189	
MGEA5	10	103553717	
MGEA5	10	103558700	
MGEA5	10	103558703	
MGEA5	10	103557853	
MGEA5	10	103557782	
MGEA5	10	103558728	
ANK1	8	41563755	
ANK1	8	41563662	
MGEA5	10	103563707	
MGEA5	10	103563732	
MGEA5	10	103563611	
MGEA5	10	103560073	
MGEA5	10	103563692	
MGEA5	10	103563684	
MGEA5	10	103567511	
MGEA5	10	103565822	
MGEA5	10	103569992	
MGEA5	10	103569963	
MGMT	10	131506185	
MGMT	10	131334541	
MGMT	10	131506200	
MGMT	10	131506272	
MGMT	10	131506278	
MGMT	10	131557583	
MGMT	10	131557595	
MGMT	10	131565154	
MGMT	10	131565073	
MGMT	10	131565165	
MGMT	10	131565100	
MIA	19	41281554	
MIA	19	41281750	
ANK1	8	41571712	
ANK1	8	41572511	
ANK1	8	41571691	
ANK1	8	41571722	
ANK1	8	41572528	
ANK1	8	41566318	
ANK1	8	41566384	
MIB1	18	19321641	
MIB1	18	19358105	
MIB1	18	19358097	
MIB1	18	19321653	
MIB1	18	19321695	
MIB1	18	19345741	
MIB1	18	19345780	
MIB1	18	19345762	
MIB1	18	19353645	
MIB1	18	19353637	
MIB1	18	19359612	
MIB1	18	19359600	
MIB1	18	19371349	
MIB1	18	19378075	
MIB1	18	19371426	
MIB1	18	19395664	
MIB1	18	19395686	
MIB1	18	19418375	
MIB1	18	19399522	
MIB1	18	19399526	
MICAL1	6	109765438	
RAB10	2	26332692	
MICAL1	6	109765452	
ANK1	8	41566469	
ANK1	8	41571742	
MICAL1	6	109766413	
MICAL1	6	109768352	
MICAL1	6	109768339	
MICAL1	6	109768420	
MICAL1	6	109768428	
MICAL1	6	109769530	
MICAL1	6	109769511	
MICAL1	6	109774961	
MICAL2	11	12247845	
MICAL2	11	12247859	
MICAL3	22	18293498	
MICAL3	22	18293495	
MICAL3	22	18273818	
MICAL3	22	18273802	
MICAL3	22	18374335	
MICALCL	11	12379954	
MICALCL	11	12379950	
RAB8A	19	16240404	
RAB8A	19	16222720	
RAB8A	19	16240402	
RAB8A	19	16222725	
RAB8A	19	16238325	
RAB8A	19	16238326	
RAB1B	11	66039272	
RAB10	2	26257488	
RAB3IP	12	70178581	
RAB3IP	12	70178569	
RAB8A	19	16229041	
RAB8A	19	16222739	
RAB8A	19	16240408	
RAB8A	19	16222778	
RAB8A	19	16222749	
RAB8A	19	16236288	
RAB8A	19	16238875	
MICALCL	11	12376331	
MICALCL	11	12376356	
MICALCL	11	12379902	
MICU1	10	74234899	
MICU1	10	74234889	
MICU1	10	74310979	
MICU1	10	74267939	
MID1	X	10442675	
MID1	X	10442671	
MID1	X	10450560	
MID1	X	10450553	
MID1	X	10535112	
MID1	X	10535109	
MID1	X	10535200	
MID1	X	10535154	
MID1	X	10535161	
MID2	X	107159335	
MID2	X	107084259	
MID2	X	107084268	
MID2	X	107084269	
ANK1	8	41573364	
ANK1	8	41573349	
MID2	X	107160914	
MID2	X	107160843	
MIEN1	17	37885811	
MIEN1	17	37885818	
MIEN1	17	37885839	
MIEN1	17	37886012	
MIEN1	17	37886006	
MIEN1	17	37886014	
MIEN1	17	37886501	
MIEN1	17	37886504	
MIEN1	17	37886528	
MIF	22	24236670	
MINA	3	97668717	
MINA	3	97668752	
MINA	3	97673261	
MINA	3	97677947	
MINA	3	97677945	
ANK1	8	41574523	
ANK1	8	41574521	
MIOX	22	50927552	
MIOX	22	50926149	
MIOX	22	50926447	
MIOX	22	50926451	
MIOX	22	50926457	
MIOX	22	50926751	
MIOX	22	50927488	
MIOX	22	50927478	
MIOX	22	50927520	
MIOX	22	50928064	
MIOX	22	50928004	
MIOX	22	50928278	
NSL1	1	212912021	
NSL1	1	212912027	
MIS18BP1	14	45693467	
MITD1	2	99785865	
MITD1	2	99786056	
MKI67	10	129921418	
MKI67	10	129921416	
MKI67	10	129921375	
MKI67	10	129921413	
MKI67	10	129921155	
MKI67	10	129923863	
ABL1	9	133755543	
ABL1	9	133750280	
MKL1	22	40815316	
MKL1	22	40815315	
MKL1	22	40831530	
MKL1	22	40815382	
MKL1	22	40816412	
MKL1	22	40816418	
MKL1	22	40831553	
MKL1	22	40831554	
MKL1	22	40859227	
MKNK2	19	2042024	
MKNK2	19	2042023	
MKNK2	19	2041985	
MKNK2	19	2042015	
MKNK2	19	2043153	
MKNK2	19	2043146	
MKNK2	19	2043545	
MKNK2	19	2043524	
MKNK2	19	2046398	
MLF1	3	158310266	
MLH1	3	37035075	
MLH1	3	37035090	
MLH1	3	37035084	
MLH1	3	37053541	
MLH1	3	37053324	
MLH1	3	37053566	
MLH1	3	37053518	
MLH1	3	37053528	
MLH1	3	37053345	
MLH1	3	37056031	
MLH1	3	37035149	
MLH1	3	37038135	
MLH1	3	37038172	
ANK2	4	114251595	
ANK2	4	114239775	
MLH1	3	37050365	
MLH1	3	37038152	
MLH1	3	37038164	
MLH1	3	37059048	
MLH1	3	37059035	
MLH1	3	37056007	
MLH1	3	37070325	
MLH1	3	37070363	
MLH1	3	37070366	
MLH1	3	37070375	
MLH1	3	37089169	
MLH1	3	37089136	
MLH1	3	37089167	
MLH1	3	37090454	
MLH1	3	37090050	
MLKL	16	74708987	
MLKL	16	74709568	
MLKL	16	74709563	
MLKL	16	74708974	
MLKL	16	74709650	
MLKL	16	74719469	
MLKL	16	74725302	
MLKL	16	74725292	
MLKL	16	74712798	
MLKL	16	74719425	
ANK2	4	114251433	
ANK2	4	114251482	
ANK2	4	114251488	
ANK2	4	114251487	
ANK2	4	114251418	
ANK2	4	114251412	
ANK2	4	114251506	
ANK2	4	114254316	
ANK2	4	114254312	
ANK2	4	114251625	
ANK2	4	114253135	
ANK2	4	114253132	
ANK2	4	114254323	
ANK2	4	114251469	
MLKL	16	74729256	
MLKL	16	74729250	
MLKL	16	74729257	
MLKL	16	74729454	
MLKL	16	74729301	
MLKL	16	74729294	
MLLT10	10	21884268	
MLLT10	10	21875246	
MLLT10	10	21875225	
MLLT10	10	21903765	
MLLT10	10	21901356	
MLLT10	10	21901350	
MLLT1	19	6227094	
MLLT1	19	6227095	
MLLT1	19	6227101	
MLLT1	19	6270658	
MLLT1	19	6230582	
MLLT1	19	6270667	
MLLT1	19	6270734	
MLLT1	19	6230656	
MLLT1	19	6230657	
MLLT1	19	6230661	
MLLT1	19	6230661	
MLLT1	19	6270745	
MLLT1	19	6270683	
MLLT3	9	20448130	
MLLT3	9	20456708	
ANK2	4	114251565	
ANK2	4	114260384	
ANK2	4	114257194	
ANK2	4	114257199	
MLLT3	9	20620724	
MLLT3	9	20620722	
MLST8	16	2258828	
MLST8	16	2256159	
MLST8	16	2256193	
MLST8	16	2258832	
MLST8	16	2257345	
MLST8	16	2258335	
MLST8	16	2258498	
MLST8	16	2258480	
MLST8	16	2258519	
MTOR	1	11181422	
MTOR	1	11181421	
MTOR	1	11182037	
MTOR	1	11182049	
MLYCD	16	83933143	
MLYCD	16	83941859	
MLYCD	16	83941777	
MLYCD	16	83941793	
MLYCD	16	83941852	
MLYCD	16	83948837	
MLYCD	16	83948911	
MLYCD	16	83949048	
ANK2	4	114254347	
ANK2	4	114253186	
MLYCD	16	83949020	
MMAA	4	146560633	
MMAA	4	146563584	
MMAA	4	146563585	
MMAA	4	146575211	
MMAA	4	146575225	
MMAA	4	146576496	
MMAA	4	146576485	
MMAA	4	146576528	
MMAA	4	146576521	
MMAA	4	146576534	
MMAB	12	109994881	
MMAB	12	109994883	
MMAB	12	109994891	
MMAB	12	109998890	
MMAB	12	109998852	
MMAB	12	110006594	
MMAB	12	109998861	
MMAB	12	109998857	
MMAB	12	109998858	
MMAB	12	109998845	
MMAB	12	109999629	
MMAB	12	109999636	
MMACHC	1	45966020	
MMACHC	1	45966014	
ANK2	4	114254294	
ANK2	4	114254292	
ANK2	4	114254280	
MMACHC	1	45973941	
MMACHC	1	45974618	
MMACHC	1	45974471	
MMADHC	2	150432276	
MMADHC	2	150426645	
MME	3	154890356	
MME	3	154884801	
MME	3	154886304	
MME	3	154878222	
MME	3	154884795	
MME	3	154886281	
MME	3	154878231	
MME	3	154878217	
MME	3	154878220	
MME	3	154878219	
MME	3	154856021	
MME	3	154856020	
MME	3	154856008	
MME	3	154856014	
MME	3	154856014	
MME	3	154836550	
MME	3	154856001	
MME	3	154856025	
MME	3	154832830	
MME	3	154832821	
MME	3	154898211	
MME	3	154898213	
MME	3	154889996	
MME	3	154832796	
MME	3	154884714	
MME	3	154890001	
MME	3	154898202	
MME	3	154860062	
MME	3	154834500	
MME	3	154860044	
MME	3	154834497	
MME	3	154864984	
MME	3	154864982	
MME	3	154859807	
MME	3	154859798	
MME	3	154834774	
MME	3	154859795	
MME	3	154860027	
MME	3	154858069	
MME	3	154859894	
MME	3	154855984	
MME	3	154855989	
MME	3	154884783	
MME	3	154884781	
MME	3	154860094	
MME	3	154855931	
MME	3	154834285	
MME	3	154861319	
MME	3	154861272	
MME	3	154834271	
MME	3	154834270	
MME	3	154859844	
MME	3	154859841	
MME	3	154858045	
MME	3	154886382	
MME	3	154886371	
MME	3	154834527	
MME	3	154855958	
MME	3	154855939	
MME	3	154862189	
MME	3	154862151	
MME	3	154858058	
MME	3	154861335	
MME	3	154836538	
MME	3	154858008	
MME	3	154886527	
MME	3	154858006	
MME	3	154858010	
MME	3	154858002	
MME	3	154832869	
MME	3	154890388	
MME	3	154832894	
MME	3	154832894	
MME	3	154832866	
MME	3	154862199	
MME	3	154886342	
MME	3	154898238	
MME	3	154898237	
MME	3	154886339	
MME	3	154860063	
MME	3	154834708	
MME	3	154866382	
MME	3	154866382	
MME	3	154866441	
MME	3	154861352	
MME	3	154864963	
MME	3	154884730	
MME	3	154889936	
MME	3	154889939	
MME	3	154884756	
MME	3	154884739	
MME	3	154855892	
MME	3	154860109	
MME	3	154861232	
MME	3	154860118	
MME	3	154860103	
MME	3	154861247	
MMP10	11	102647388	
MMP10	11	102647384	
MMP10	11	102647402	
MMP10	11	102649472	
MMP10	11	102649977	
MMP10	11	102649474	
MMP10	11	102649475	
MMP10	11	102649462	
TIMP2	17	76869934	
MMP3	11	102710972	
MMP3	11	102710983	
MMP3	11	102710968	
MMP3	11	102713001	
MMP3	11	102713485	
TIMP2	17	76867018	
TIMP2	17	76867036	
TIMP2	17	76853695	
MMP10	11	102649988	
MMP10	11	102650092	
TIMP2	17	76867053	
MMP1	11	102667760	
MMP1	11	102667764	
MMP1	11	102667778	
MMP3	11	102713246	
MMP10	11	102650261	
TIMP1	X	47444682	
TIMP1	X	47444965	
MMP10	11	102649382	
MMP10	11	102649402	
MMP10	11	102649403	
MMP10	11	102649966	
MMP10	11	102649421	
TIMP2	17	76867003	
MMP1	11	102667484	
MMP10	11	102649448	
MMP10	11	102649445	
MMP3	11	102711322	
TIMP1	X	47442869	
TIMP1	X	47442890	
MMP1	11	102667496	
MMP1	11	102667427	
MMP1	11	102667499	
MMP1	11	102667747	
MMP1	11	102663438	
MMP1	11	102663445	
MMP1	11	102663441	
MMP3	11	102713276	
MMP3	11	102713263	
MMP3	11	102713279	
MMP3	11	102712895	
MMP3	11	102711223	
MMP3	11	102713260	
MMP10	11	102649364	
MMP10	11	102647507	
MMP10	11	102647451	
TIMP2	17	76851939	
MMP3	11	102711301	
MMP3	11	102711187	
MMP3	11	102712941	
MMP3	11	102711277	
MMP3	11	102713433	
TIMP2	17	76853720	
TIMP2	17	76867051	
MMP10	11	102650040	
MMP10	11	102650054	
MMP13	11	102819754	
MMP13	11	102819805	
MMP13	11	102819814	
MMP13	11	102818711	
MMP13	11	102816458	
MMP13	11	102816459	
MMP13	11	102818648	
MMP13	11	102818680	
MMP13	11	102818678	
MMP13	11	102816396	
MMP13	11	102816400	
MMP13	11	102816423	
MMP13	11	102816405	
MMP13	11	102815060	
MMP13	11	102815027	
MMP13	11	102820896	
MMP13	11	102820890	
MMP13	11	102818663	
MMP13	11	102819790	
MMP13	11	102820906	
MMP13	11	102818738	
MMP13	11	102824960	
MMP13	11	102822878	
MMP13	11	102822873	
MMP13	11	102824932	
MMP13	11	102822867	
MMP13	11	102822866	
MMP13	11	102822866	
MMP13	11	102822852	
MMP13	11	102824954	
MMP13	11	102822861	
MMP13	11	102826070	
MMP13	11	102822815	
MMP13	11	102826059	
MMP13	11	102826059	
MMP13	11	102824977	
MMP13	11	102826338	
MMP13	11	102826317	
MMP13	11	102826222	
MMP13	11	102826186	
MMP13	11	102826188	
MMP13	11	102826194	
MMP13	11	102824935	
MMP13	11	102822837	
MMP13	11	102826002	
MMP13	11	102825188	
MMP13	11	102825316	
ANK2	4	114257035	
ANK2	4	114257044	
MMP13	11	102825259	
MMP13	11	102825250	
MMP13	11	102826415	
MMP13	11	102826424	
MMP13	11	102826427	
MMP14	14	23311622	
MMP14	14	23313687	
MMP14	14	23314558	
MMP14	14	23313059	
MMP14	14	23313595	
MMP16	8	89131048	
MMP16	8	89179976	
MMP16	8	89179958	
MMP16	8	89179973	
MMP16	8	89198727	
MMP16	8	89180156	
MMP16	8	89180161	
MMP16	8	89180161	
MMP16	8	89180150	
MMP16	8	89180149	
MMP16	8	89180192	
MMP16	8	89180041	
MMP16	8	89180036	
MMP16	8	89180005	
MMP16	8	89180030	
MMP16	8	89180048	
MMP16	8	89180014	
MMP16	8	89180039	
MMP16	8	89180138	
MMP16	8	89180146	
MMP16	8	89131066	
MMP16	8	89180185	
MMP16	8	89180020	
MMP1	11	102663372	
MMP1	11	102665947	
MMP1	11	102665949	
MMP1	11	102661530	
MMP1	11	102662100	
MMP1	11	102663348	
MMP1	11	102661231	
MMP1	11	102661492	
MMP1	11	102661492	
MMP1	11	102661499	
MMP1	11	102661500	
ANK2	4	114257179	
ANK2	4	114257118	
MMP1	11	102667841	
MMP1	11	102667829	
MMP1	11	102666008	
MMP1	11	102666013	
MMP1	11	102666294	
MMP1	11	102667463	
MMP1	11	102668014	
MMP1	11	102668153	
MMP1	11	102668164	
MMP20	11	102479709	
MMP20	11	102482570	
MMP20	11	102479775	
MMP20	11	102479781	
MMP20	11	102479749	
MMP20	11	102480660	
MMP20	11	102480636	
MMP20	11	102482516	
MMP20	11	102482517	
MMP20	11	102482532	
MMP2	16	55519539	
MMP2	16	55519555	
MMP2	16	55519555	
MMP2	16	55519334	
MMP2	16	55519521	
MMP2	16	55519636	
MMP2	16	55519519	
MMP2	16	55519518	
MMP2	16	55523609	
MMP2	16	55523710	
MMP2	16	55519277	
MMP2	16	55523685	
MMP2	16	55523689	
MMP2	16	55518010	
MMP2	16	55516966	
MMP2	16	55519211	
MMP2	16	55523591	
MMP2	16	55519234	
MMP2	16	55519231	
MMP2	16	55519237	
MMP2	16	55519238	
MMP2	16	55517989	
MMP2	16	55518022	
MMP2	16	55518020	
MMP2	16	55518029	
MMP2	16	55523725	
MMP2	16	55513486	
MMP2	16	55517975	
MMP2	16	55517971	
MMP2	16	55517983	
MMP2	16	55525730	
MMP2	16	55525748	
MMP2	16	55525751	
MMP2	16	55525800	
MMP2	16	55525825	
MMP2	16	55525819	
MMP2	16	55527114	
MMP2	16	55525827	
MMP2	16	55513515	
MMP2	16	55516927	
MMP2	16	55516897	
MMP2	16	55516924	
ANK2	4	114264209	
ANK2	4	114264221	
ANK2	4	114267087	
MMP2	16	55522479	
MMP2	16	55522574	
MMP2	16	55522477	
MMP2	16	55522498	
MMP2	16	55522457	
MMP2	16	55527184	
MMP2	16	55527178	
MMP2	16	55530868	
MMP2	16	55530863	
MMP2	16	55539340	
MMP2	16	55532201	
MMP2	16	55532291	
MMP2	16	55539318	
MMP2	16	55539304	
MMP2	16	55539313	
MMP2	16	55539313	
MMP7	11	102395682	
MMP7	11	102394126	
MMP7	11	102394117	
MMP7	11	102398374	
MMP7	11	102398359	
MMP7	11	102395766	
MMP7	11	102395690	
MMP7	11	102395778	
MMP7	11	102395783	
ANK2	4	114274329	
ANK2	4	114274319	
MMP8	11	102589231	
MMP8	11	102589172	
MMP8	11	102589157	
MMP8	11	102592421	
MMP8	11	102592156	
MMP8	11	102589299	
MMP8	11	102592477	
MMP8	11	102592148	
MMP9	20	44639851	
MMP9	20	44639814	
MMP9	20	44639815	
MMP9	20	44640776	
MMP9	20	44639788	
MMP9	20	44639787	
MMP9	20	44639151	
MMP9	20	44640332	
MMP9	20	44640373	
MMP9	20	44641090	
MMP9	20	44641108	
MMP9	20	44639185	
MMP9	20	44641114	
MMP9	20	44639925	
MMP9	20	44639932	
MMP9	20	44639923	
MMP9	20	44639169	
MMP9	20	44641072	
MMP9	20	44641083	
MMP9	20	44639165	
MMP9	20	44641177	
MMP9	20	44639890	
MMP9	20	44639949	
MMP9	20	44638688	
MMP9	20	44641917	
MMP9	20	44641948	
MMP9	20	44640827	
MMP9	20	44639869	
MMP9	20	44640820	
MMP9	20	44639824	
MMP9	20	44640803	
MMP9	20	44640932	
MMP9	20	44642348	
MMP9	20	44641162	
MMP9	20	44642047	
MMP9	20	44642095	
MMP9	20	44642094	
MMP9	20	44642428	
MMP9	20	44642372	
MMP9	20	44642394	
MMP9	20	44642129	
MMP9	20	44642382	
MMP9	20	44644994	
MMP9	20	44644992	
MMP9	20	44642322	
MMP9	20	44642331	
MMP9	20	44645002	
MMP9	20	44644942	
MMP9	20	44644902	
MMP9	20	44644925	
MNAT1	14	61263016	
MNAT1	14	61263021	
ABL2	1	179077029	
ABL2	1	179077020	
ANK2	4	114274404	
ANK2	4	114274408	
MNDA	1	158812131	
MNDA	1	158812131	
MNDA	1	158812127	
MNDA	1	158812137	
MNDA	1	158812118	
MNDA	1	158812179	
MNDA	1	158812101	
MNDA	1	158812100	
MNDA	1	158812104	
MNDA	1	158811968	
MNDA	1	158812198	
MNDA	1	158812182	
MNDA	1	158812031	
MNDA	1	158812004	
MNDA	1	158812016	
MNDA	1	158812159	
MNDA	1	158812064	
MNDA	1	158812067	
MOB1A	2	74392437	
MOCS3	20	49576424	
MOCS3	20	49576416	
MOCS3	20	49576551	
MOCS3	20	49576556	
MORF4L1	15	79170594	
MORF4L1	15	79172899	
MORF4L1	15	79172896	
MORF4L1	15	79177320	
MRGBP	20	61429996	
MRGBP	20	61429982	
MRGBP	20	61429990	
MORF4L1	15	79186452	
MORF4L1	15	79187218	
MORF4L1	15	79187188	
MRGBP	20	61429948	
MRGBP	20	61429957	
MRGBP	20	61428574	
MRGBP	20	61428545	
MPDZ	9	13113021	
MPDZ	9	13110718	
MPDZ	9	13119520	
MPDZ	9	13119558	
MPDZ	9	13119539	
MPDZ	9	13119542	
MPDZ	9	13119517	
ANK2	4	114274446	
ANK2	4	114274431	
ANK2	4	114274428	
MPDZ	9	13119590	
MPDZ	9	13119586	
MPDZ	9	13121779	
MPDZ	9	13121775	
MPDZ	9	13121863	
MPDZ	9	13121861	
MPDZ	9	13122132	
MPDZ	9	13122117	
MPDZ	9	13217197	
MPDZ	9	13217196	
MPDZ	9	13206068	
MPDZ	9	13217225	
